,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_group,experience_number
1176,2023,SE,FT,Machine Learning Infrastructure Engineer,70000,EUR,75116,FR,100,FR,M,Engineer,3
1177,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Scientist,3
1178,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Scientist,3
1179,2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,Engineer,3
1180,2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,Engineer,3
1181,2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,Analyst,3
1182,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,Analyst,3
1183,2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,Analyst,3
1184,2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,Analyst,3
1185,2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,100,US,M,Engineer,3
1186,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M,Engineer,3
1187,2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,100,US,M,Engineer,3
1188,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M,Engineer,3
1189,2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,Engineer,2
1190,2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,Engineer,2
1191,2023,MI,FT,Data Science Lead,60000,GBP,72914,GB,0,GB,M,Other,2
1192,2023,MI,FT,Data Science Lead,50000,GBP,60761,GB,0,GB,M,Other,2
1193,2023,SE,FT,Data Scientist,215050,USD,215050,US,100,US,M,Scientist,3
1194,2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M,Scientist,3
1195,2023,SE,FT,Data Architect,198000,USD,198000,US,100,US,M,Architect,3
1196,2023,SE,FT,Data Architect,114000,USD,114000,US,100,US,M,Architect,3
1197,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,Analyst,1
1198,2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,M,Analyst,1
1199,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Engineer,3
1200,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Engineer,3
1201,2023,SE,FT,Data Scientist,209300,USD,209300,US,100,US,M,Scientist,3
1202,2023,SE,FT,Data Scientist,182200,USD,182200,US,100,US,M,Scientist,3
1203,2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M,Manager,3
1204,2023,SE,FT,Data Manager,120000,USD,120000,US,0,US,M,Manager,3
1205,2022,EN,FT,Data Scientist,85000,USD,85000,US,0,US,M,Scientist,1
1206,2023,MI,FT,Machine Learning Engineer,40000,GBP,48609,GB,100,GB,M,Engineer,2
1207,2023,EN,FT,Research Engineer,120000,USD,120000,GB,100,GB,M,Engineer,1
1208,2023,EN,FT,Research Engineer,60000,USD,60000,GB,100,GB,M,Engineer,1
1209,2023,SE,FT,Machine Learning Engineer,147100,USD,147100,US,0,US,M,Engineer,3
1210,2023,SE,FT,Machine Learning Engineer,90700,USD,90700,US,0,US,M,Engineer,3
1211,2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M,Engineer,3
1212,2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,Engineer,3
1213,2023,SE,FT,Data Analyst,227000,USD,227000,US,0,US,M,Analyst,3
1214,2023,SE,FT,Data Analyst,108000,USD,108000,US,0,US,M,Analyst,3
1215,2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,Engineer,3
1216,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Engineer,3
1217,2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M,Architect,3
1218,2023,SE,FT,Data Architect,160000,USD,160000,US,100,US,M,Architect,3
1219,2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,Engineer,3
1220,2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Engineer,3
1221,2023,SE,FT,Data Analyst,52000,EUR,55800,ES,100,ES,M,Analyst,3
1222,2023,SE,FT,Data Analyst,48000,EUR,51508,ES,100,ES,M,Analyst,3
1223,2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,L,Analyst,1
1224,2023,EN,FT,Data Analyst,50000,USD,50000,KW,50,US,L,Analyst,1
1225,2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,Engineer,3
1226,2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,Engineer,3
1227,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Engineer,3
1228,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Engineer,3
1229,2023,SE,FT,Big Data Architect,124999,GBP,151902,GB,100,GB,L,Architect,3
1230,2023,EN,FT,Data Scientist,800000,INR,9727,IN,0,IN,L,Scientist,1
1231,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,Analyst,3
1232,2023,SE,FT,Data Analyst,52500,USD,52500,US,0,US,M,Analyst,3
1233,2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,Engineer,3
1234,2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,M,Engineer,3
1235,2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,Analyst,1
1236,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,Analyst,1
1237,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,Analyst,3
1238,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,Analyst,3
1239,2023,MI,FT,Data Analyst,165000,USD,165000,US,0,US,M,Analyst,2
1240,2023,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M,Analyst,2
1241,2023,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,Analyst,3
1242,2023,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,Analyst,3
1243,2023,SE,FT,Data Engineer,167580,USD,167580,US,0,US,M,Engineer,3
1244,2023,SE,FT,Data Engineer,87980,USD,87980,US,0,US,M,Engineer,3
1245,2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,Engineer,3
1246,2023,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M,Engineer,3
1247,2023,SE,FT,Research Scientist,253750,USD,253750,ES,0,ES,M,Scientist,3
1248,2023,SE,FT,Research Scientist,169200,USD,169200,ES,0,ES,M,Scientist,3
1249,2023,SE,FT,Research Scientist,253750,USD,253750,ES,0,ES,M,Scientist,3
1250,2023,SE,FT,Research Scientist,169200,USD,169200,ES,0,ES,M,Scientist,3
1251,2023,MI,FT,Data Scientist,170000,USD,170000,US,0,US,M,Scientist,2
1252,2023,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M,Scientist,2
1253,2023,SE,FT,Data Engineer,124740,USD,124740,US,0,US,M,Engineer,3
1254,2023,SE,FT,Data Engineer,65488,USD,65488,US,0,US,M,Engineer,3
1255,2023,SE,FT,Data Engineer,213580,USD,213580,US,100,US,M,Engineer,3
1256,2023,SE,FT,Data Engineer,163625,USD,163625,US,100,US,M,Engineer,3
1257,2023,EN,FT,Data Engineer,12000,USD,12000,VN,0,VN,L,Engineer,1
1258,2022,SE,FT,Machine Learning Software Engineer,375000,USD,375000,US,100,US,M,Engineer,3
1259,2023,SE,FT,Data Engineer,95000,EUR,101943,IE,100,IE,M,Engineer,3
1260,2023,MI,FT,Product Data Analyst,1350000,INR,16414,IN,100,IN,L,Analyst,2
1261,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,Engineer,3
1262,2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,Engineer,3
1263,2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M,Engineer,4
1264,2023,EX,FT,Data Engineer,210000,USD,210000,US,0,US,M,Engineer,4
1265,2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M,Architect,3
1266,2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,Architect,3
1267,2023,SE,FT,Data Architect,200000,USD,200000,US,100,US,M,Architect,3
1268,2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,Architect,3
1269,2023,SE,FT,Data Science Manager,231250,USD,231250,US,100,US,M,Manager,3
1270,2023,SE,FT,Data Science Manager,138750,USD,138750,US,100,US,M,Manager,3
1271,2023,SE,FT,Machine Learning Engineer,284310,USD,284310,US,0,US,M,Engineer,3
1272,2023,SE,FT,Machine Learning Engineer,153090,USD,153090,US,0,US,M,Engineer,3
1273,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Engineer,3
1274,2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M,Engineer,3
1275,2023,MI,FT,Data Analyst,125000,USD,125000,US,0,US,M,Analyst,2
1276,2023,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M,Analyst,2
1277,2023,MI,FT,Data Analyst,90000,GBP,109371,GB,0,GB,M,Analyst,2
1278,2023,MI,FT,Data Analyst,70000,GBP,85066,GB,0,GB,M,Analyst,2
1279,2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,Analyst,1
1280,2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,Analyst,1
1281,2023,EN,FT,Data Analyst,100000,USD,100000,US,50,US,M,Analyst,1
1282,2023,SE,FT,Data Science Lead,225900,USD,225900,US,0,US,M,Other,3
1283,2023,SE,FT,Data Science Lead,156400,USD,156400,US,0,US,M,Other,3
1284,2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,Engineer,3
1285,2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,M,Engineer,3
1286,2023,SE,FT,Machine Learning Engineer,318300,USD,318300,US,100,US,M,Engineer,3
1287,2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,100,US,M,Engineer,3
1288,2023,SE,FT,Data Analyst,385000,USD,385000,US,0,US,M,Analyst,3
1289,2023,SE,FT,Data Analyst,60000,USD,60000,US,0,US,M,Analyst,3
1290,2023,MI,FT,Data Analyst,110000,USD,110000,US,100,US,M,Analyst,2
1291,2023,MI,FT,Data Analyst,95000,USD,95000,US,100,US,M,Analyst,2
1292,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,Scientist,3
1293,2023,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M,Scientist,3
1294,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,Analyst,3
1295,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,Analyst,3
1296,2023,SE,FT,Data Analyst,93919,USD,93919,US,100,US,M,Analyst,3
1297,2023,SE,FT,Data Analyst,51962,USD,51962,US,100,US,M,Analyst,3
1298,2023,SE,FT,Data Engineer,241871,USD,241871,US,0,US,M,Engineer,3
1299,2023,SE,FT,Data Engineer,133832,USD,133832,US,0,US,M,Engineer,3
1300,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,Scientist,3
1301,2023,SE,FT,Data Scientist,90000,USD,90000,US,100,US,M,Scientist,3
1302,2023,EX,FT,Data Engineer,210914,USD,210914,US,100,US,M,Engineer,4
1303,2023,EX,FT,Data Engineer,116704,USD,116704,US,100,US,M,Engineer,4
1304,2023,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M,Analyst,3
1305,2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M,Analyst,3
1306,2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M,Scientist,3
1307,2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M,Scientist,3
1308,2023,MI,FT,Machine Learning Engineer,36000,USD,36000,MX,100,MX,S,Engineer,2
1309,2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,Scientist,3
1310,2023,SE,FT,Data Scientist,148750,USD,148750,US,0,US,M,Scientist,3
1311,2023,SE,FT,Research Scientist,370000,USD,370000,US,0,US,M,Scientist,3
1312,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,Scientist,3
1313,2023,SE,FT,Data Scientist,235000,USD,235000,US,100,US,M,Scientist,3
1314,2023,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M,Scientist,3
1315,2023,MI,FT,Machine Learning Engineer,100000,GBP,121523,GB,0,GB,M,Engineer,2
1316,2023,MI,FT,Machine Learning Engineer,80000,GBP,97218,GB,0,GB,M,Engineer,2
1317,2023,SE,FT,Data Scientist,216100,USD,216100,US,0,US,M,Scientist,3
1318,2023,SE,FT,Data Scientist,140800,USD,140800,US,0,US,M,Scientist,3
1319,2023,MI,FT,Machine Learning Engineer,120000,GBP,145828,GB,0,GB,M,Engineer,2
1320,2023,MI,FT,Machine Learning Engineer,100000,GBP,121523,GB,0,GB,M,Engineer,2
1321,2023,SE,FT,Computer Vision Software Engineer,50000,EUR,53654,NL,100,CA,L,Engineer,3
1322,2023,EN,FT,Data Scientist,110000,USD,110000,US,50,US,S,Scientist,1
1323,2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,Engineer,3
1324,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,Engineer,3
1325,2023,MI,FT,Data Engineer,55000,GBP,66837,GB,100,GB,M,Engineer,2
1326,2023,MI,FT,Data Engineer,52000,GBP,63192,GB,100,GB,M,Engineer,2
1327,2023,MI,FT,Data Analyst,50000,GBP,60761,GB,0,GB,M,Analyst,2
1328,2023,MI,FT,Data Analyst,45000,GBP,54685,GB,0,GB,M,Analyst,2
1329,2023,EX,FT,Data Engineer,284000,USD,284000,US,100,US,M,Engineer,4
1330,2023,EX,FT,Data Engineer,236000,USD,236000,US,100,US,M,Engineer,4
1331,2023,SE,FT,Research Scientist,248100,USD,248100,CA,0,CA,M,Scientist,3
1332,2023,SE,FT,Research Scientist,145900,USD,145900,CA,0,CA,M,Scientist,3
1333,2023,SE,FT,Research Engineer,155850,USD,155850,US,0,US,M,Engineer,3
1334,2023,SE,FT,Research Engineer,102544,USD,102544,US,0,US,M,Engineer,3
1335,2023,MI,FT,Data Scientist,151410,USD,151410,US,100,US,M,Scientist,2
1336,2023,MI,FT,Data Scientist,115360,USD,115360,US,100,US,M,Scientist,2
1337,2023,MI,FT,Data Engineer,62000,EUR,66531,ES,100,ES,M,Engineer,2
1338,2023,MI,FT,Data Engineer,55000,EUR,59020,ES,100,ES,M,Engineer,2
1339,2023,SE,FT,Director of Data Science,170000,CAD,125686,CA,50,CA,M,Other,3
1340,2023,SE,FT,Azure Data Engineer,100000,USD,100000,NL,50,NL,L,Engineer,3
1341,2023,EN,FT,Data Scientist,1050000,INR,12767,IN,50,IN,L,Scientist,1
1342,2023,SE,FT,Data Scientist,250000,USD,250000,US,0,US,M,Scientist,3
1343,2023,SE,FT,Data Scientist,162500,USD,162500,US,0,US,M,Scientist,3
1344,2023,SE,FT,Data Scientist,185000,USD,185000,GB,0,GB,M,Scientist,3
1345,2023,SE,FT,Data Scientist,120250,USD,120250,GB,0,GB,M,Scientist,3
1346,2023,EN,FT,Data Engineer,25000,EUR,26827,DE,100,DE,L,Engineer,1
1347,2022,EN,FT,Data Scientist,180000,USD,180000,US,100,US,M,Scientist,1
1348,2023,MI,FT,Research Scientist,85000,USD,85000,US,0,US,M,Scientist,2
1349,2023,MI,FT,Research Scientist,70000,USD,70000,US,0,US,M,Scientist,2
1350,2023,SE,FT,BI Developer,135000,USD,135000,US,100,US,M,Other,3
1351,2023,SE,FT,BI Developer,100000,USD,100000,US,100,US,M,Other,3
1352,2023,EX,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M,Manager,4
1353,2023,EX,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M,Manager,4
1354,2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,Engineer,3
1355,2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,Engineer,3
1356,2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,Engineer,3
1357,2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,Engineer,3
1358,2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M,Scientist,3
1359,2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M,Scientist,3
1360,2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,Engineer,3
1361,2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,Engineer,3
1362,2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,Engineer,3
1363,2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,Engineer,3
1364,2023,SE,FT,ML Engineer,220000,USD,220000,US,0,US,M,Engineer,3
1365,2023,SE,FT,ML Engineer,150000,USD,150000,US,0,US,M,Engineer,3
1366,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Engineer,3
1367,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,Engineer,3
1368,2023,SE,FT,Data Analytics Manager,204500,USD,204500,US,0,US,M,Manager,3
1369,2023,SE,FT,Data Analytics Manager,138900,USD,138900,US,0,US,M,Manager,3
1370,2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M,Engineer,2
1371,2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,Engineer,2
1372,2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,Engineer,3
1373,2023,SE,FT,Data Engineer,107000,USD,107000,US,100,US,M,Engineer,3
1374,2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M,Engineer,4
1375,2023,EX,FT,Data Engineer,110000,USD,110000,US,0,US,M,Engineer,4
1376,2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,Engineer,3
1377,2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,Engineer,3
1378,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Engineer,3
1379,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Engineer,3
1380,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,Engineer,3
1381,2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,Engineer,3
1382,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Engineer,3
1383,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Engineer,3
1384,2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,Scientist,3
1385,2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,Scientist,3
1386,2022,MI,FT,Research Scientist,23000,USD,23000,IN,100,IN,L,Scientist,2
1387,2023,MI,FT,Machine Learning Engineer,110000,USD,110000,US,100,US,L,Engineer,2
1388,2023,SE,FT,Data Engineer,265000,USD,265000,US,100,US,M,Engineer,3
1389,2023,SE,FT,Data Engineer,182750,USD,182750,US,100,US,M,Engineer,3
1390,2023,MI,FT,Data Analyst,130000,USD,130000,US,0,US,M,Analyst,2
1391,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Analyst,2
1392,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,Analyst,3
1393,2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,Analyst,3
1394,2023,SE,FT,Data Engineer,137500,USD,137500,US,0,US,M,Engineer,3
1395,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,Engineer,3
1396,2023,EX,FT,Head of Data Science,314100,USD,314100,US,0,US,M,Other,4
1397,2023,EX,FT,Head of Data Science,195800,USD,195800,US,0,US,M,Other,4
1398,2023,SE,FT,Applied Scientist,205000,USD,205000,US,0,US,M,Scientist,3
1399,2023,SE,FT,Applied Scientist,180000,USD,180000,US,0,US,M,Scientist,3
1400,2023,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M,Scientist,3
1401,2023,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M,Scientist,3
1402,2023,EN,FT,BI Developer,160000,USD,160000,US,0,US,M,Other,1
1403,2023,EN,FT,BI Developer,100000,USD,100000,US,0,US,M,Other,1
1404,2023,EX,FT,Data Engineer,200000,USD,200000,US,0,US,M,Engineer,4
1405,2023,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M,Engineer,4
1406,2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,Analyst,2
1407,2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,Analyst,2
1408,2023,SE,FT,Data Manager,199000,USD,199000,US,0,US,M,Manager,3
1409,2023,SE,FT,Data Manager,112000,USD,112000,US,0,US,M,Manager,3
1410,2023,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M,Scientist,3
1411,2023,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M,Scientist,3
1412,2023,EN,FT,Big Data Engineer,130000,USD,130000,SE,100,SE,S,Engineer,1
1413,2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,Analyst,3
1414,2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,Analyst,3
1415,2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,Engineer,1
1416,2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,Engineer,1
1417,2023,SE,FT,Data Scientist,183000,USD,183000,US,0,US,M,Scientist,3
1418,2023,SE,FT,Data Scientist,134000,USD,134000,US,0,US,M,Scientist,3
1419,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,Engineer,3
1420,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,Engineer,3
1421,2023,SE,FT,Applied Scientist,350000,USD,350000,US,0,US,L,Scientist,3
1422,2023,SE,FT,Applied Scientist,262500,USD,262500,US,0,US,L,Scientist,3
1423,2023,SE,FT,Data Analyst,122000,USD,122000,US,0,US,M,Analyst,3
1424,2023,SE,FT,Data Analyst,94000,USD,94000,US,0,US,M,Analyst,3
1425,2023,SE,FT,Machine Learning Engineer,276000,USD,276000,US,0,US,M,Engineer,3
1426,2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,0,US,M,Engineer,3
1427,2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,Engineer,4
1428,2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,Engineer,4
1429,2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M,Scientist,3
1430,2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M,Scientist,3
1431,2023,MI,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,Engineer,2
1432,2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,Engineer,2
1433,2023,SE,FT,Data Scientist,228000,USD,228000,US,0,US,M,Scientist,3
1434,2023,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M,Scientist,3
1435,2023,SE,FT,Data Scientist,209450,USD,209450,US,100,US,M,Scientist,3
1436,2023,SE,FT,Data Scientist,158677,USD,158677,US,100,US,M,Scientist,3
1437,2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,Analyst,3
1438,2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M,Analyst,3
1439,2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M,Engineer,3
1440,2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,Engineer,3
1441,2023,MI,FT,Data Analyst,103200,USD,103200,US,0,US,M,Analyst,2
1442,2023,MI,FT,Data Analyst,61200,USD,61200,US,0,US,M,Analyst,2
1443,2022,MI,FT,Data Scientist,155000,USD,155000,US,100,US,L,Scientist,2
1444,2021,EN,FT,Marketing Data Engineer,90000,SGD,66970,SG,50,SG,L,Engineer,1
1445,2023,SE,FT,Data Scientist,59000,EUR,63312,CY,50,EE,L,Scientist,3
1446,2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,Scientist,3
1447,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,Scientist,3
1448,2023,SE,FT,Data Scientist,240000,USD,240000,US,100,US,M,Scientist,3
1449,2023,SE,FT,Data Scientist,139000,USD,139000,US,100,US,M,Scientist,3
1450,2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,M,Architect,3
1451,2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,M,Architect,3
1452,2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,Analyst,3
1453,2023,SE,FT,Data Analyst,87000,USD,87000,US,100,US,M,Analyst,3
1454,2023,SE,FT,Data Analyst,160000,USD,160000,US,100,US,M,Analyst,3
1455,2023,SE,FT,Data Analyst,108000,USD,108000,US,100,US,M,Analyst,3
1456,2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,Engineer,3
1457,2023,SE,FT,Data Engineer,107250,USD,107250,US,100,US,M,Engineer,3
1458,2023,SE,FT,Data Engineer,300000,USD,300000,US,0,US,M,Engineer,3
1459,2023,SE,FT,Data Engineer,119000,USD,119000,US,0,US,M,Engineer,3
1460,2023,SE,FT,Data Scientist,285800,USD,285800,US,100,US,M,Scientist,3
1461,2023,SE,FT,Data Scientist,154600,USD,154600,US,100,US,M,Scientist,3
1462,2023,MI,FT,Head of Data Science,5000000,INR,60795,IN,50,IN,L,Other,2
1463,2023,EN,FT,Data Analyst,30000,USD,30000,AR,100,US,S,Analyst,1
1464,2023,MI,FT,Data Science Manager,220000,USD,220000,US,0,US,M,Manager,2
1465,2023,MI,FT,Data Science Manager,195000,USD,195000,US,0,US,M,Manager,2
1466,2023,SE,FT,Data Manager,168400,USD,168400,US,0,US,M,Manager,3
1467,2023,SE,FT,Data Manager,105200,USD,105200,US,0,US,M,Manager,3
1468,2023,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M,Analyst,2
1469,2023,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M,Analyst,2
1470,2023,SE,FT,Analytics Engineer,200000,USD,200000,US,100,US,M,Engineer,3
1471,2023,SE,FT,Analytics Engineer,175000,USD,175000,US,100,US,M,Engineer,3
1472,2023,SE,FT,Analytics Engineer,231250,USD,231250,US,100,US,M,Engineer,3
1473,2023,SE,FT,Analytics Engineer,138750,USD,138750,US,100,US,M,Engineer,3
1474,2023,SE,FT,Data Engineer,153000,USD,153000,CA,100,CA,M,Engineer,3
1475,2023,SE,FT,Data Engineer,94000,USD,94000,CA,100,CA,M,Engineer,3
1476,2023,SE,FT,Data Engineer,240500,USD,240500,US,0,US,L,Engineer,3
1477,2023,SE,FT,Data Engineer,123700,USD,123700,US,0,US,L,Engineer,3
1478,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Engineer,3
1479,2023,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M,Engineer,3
1480,2023,EN,FT,Data Scientist,124234,USD,124234,US,0,US,M,Scientist,1
1481,2023,EN,FT,Data Scientist,74540,USD,74540,US,0,US,M,Scientist,1
1482,2023,MI,FT,Data Analyst,109000,USD,109000,US,0,US,M,Analyst,2
1483,2023,MI,FT,Data Analyst,79000,USD,79000,US,0,US,M,Analyst,2
1484,2022,SE,FT,Machine Learning Engineer,80000,EUR,84053,FR,50,FR,L,Engineer,3
1485,2023,MI,FT,Machine Learning Engineer,50000,USD,50000,AM,0,AM,S,Engineer,2
